customer_id,city,signup_date,signup_year,signup_month,signup_month_name,signup_quarter
44531,Delhi,2022-10-15,2022,10,October,Q4
44532,Bangalore,2020-10-31,2020,10,October,Q4
44533,Mumbai,2021-10-02,2021,10,October,Q4
44534,Delhi,2019-12-23,2019,12,December,Q4
44535,Mumbai,2020-11-06,2020,11,November,Q4
44536,Bangalore,2019-01-06,2019,1,January,Q1
44537,Bangalore,2023-02-27,2023,2,February,Q1
44538,Bangalore,2023-03-26,2023,3,March,Q1
44539,Pune,2022-09-26,2022,9,September,Q3
44540,Mumbai,2019-06-17,2019,6,June,Q2
44541,Delhi,2019-11-06,2019,11,November,Q4
44542,Mumbai,2023-06-01,2023,6,June,Q2
44543,Pune,2020-12-01,2020,12,December,Q4
44544,Pune,2021-01-09,2021,1,January,Q1
44545,Delhi,2022-01-11,2022,1,January,Q1
44546,Delhi,2020-03-31,2020,3,March,Q1
44547,Mumbai,2023-09-15,2023,9,September,Q3
44548,Delhi,2019-02-28,2019,2,February,Q1
44549,Bangalore,2019-02-20,2019,2,February,Q1
44550,Mumbai,2020-04-01,2020,4,April,Q2
44551,Mumbai,2019-04-01,2019,4,April,Q2
44552,Mumbai,2020-04-11,2020,4,April,Q2
44553,Bangalore,2023-04-27,2023,4,April,Q2
44554,Bangalore,2023-10-14,2023,10,October,Q4
44555,Delhi,2022-06-10,2022,6,June,Q2
44556,Mumbai,2020-02-23,2020,2,February,Q1
44557,Bangalore,2019-07-25,2019,7,July,Q3
44558,Bangalore,2019-02-24,2019,2,February,Q1
44559,Bangalore,2019-01-01,2019,1,January,Q1
44560,Pune,2021-07-25,2021,7,July,Q3
44561,Mumbai,2023-03-15,2023,3,March,Q1
44562,Bangalore,2019-03-25,2019,3,March,Q1
44563,Delhi,2023-06-04,2023,6,June,Q2
44564,Bangalore,2020-11-15,2020,11,November,Q4
44565,Delhi,2023-11-16,2023,11,November,Q4
44566,Pune,2023-06-25,2023,6,June,Q2
44567,Mumbai,2019-09-11,2019,9,September,Q3
44568,Bangalore,2019-01-01,2019,1,January,Q1
44569,Pune,2019-03-08,2019,3,March,Q1
44570,Delhi,2021-05-23,2021,5,May,Q2
44571,Bangalore,2021-07-18,2021,7,July,Q3
44572,Pune,2020-12-12,2020,12,December,Q4
44573,Delhi,2023-01-12,2023,1,January,Q1
44574,Mumbai,2019-07-28,2019,7,July,Q3
44575,Delhi,2022-01-09,2022,1,January,Q1
44576,Pune,2019-05-02,2019,5,May,Q2
44577,Delhi,2022-03-26,2022,3,March,Q1
44578,Delhi,2022-05-31,2022,5,May,Q2
44579,Bangalore,2019-01-25,2019,1,January,Q1
44580,Mumbai,2020-07-27,2020,7,July,Q3
44581,Delhi,2021-03-06,2021,3,March,Q1
44582,Mumbai,2023-07-22,2023,7,July,Q3
44583,Pune,2021-04-28,2021,4,April,Q2
44584,Pune,2019-06-14,2019,6,June,Q2
44585,Delhi,2021-05-27,2021,5,May,Q2
44586,Pune,2020-01-17,2020,1,January,Q1
44587,Mumbai,2023-05-19,2023,5,May,Q2
44588,Mumbai,2020-06-05,2020,6,June,Q2
44589,Bangalore,2022-08-15,2022,8,August,Q3
44590,Mumbai,2022-06-27,2022,6,June,Q2
44591,Mumbai,2020-09-04,2020,9,September,Q3
44592,Bangalore,2019-09-13,2019,9,September,Q3
44593,Delhi,2021-11-23,2021,11,November,Q4
44594,Pune,2024-01-01,2024,1,January,Q1
44595,Bangalore,2020-07-21,2020,7,July,Q3
44596,Mumbai,2022-12-05,2022,12,December,Q4
44597,Bangalore,2023-03-16,2023,3,March,Q1
44598,Bangalore,2023-02-21,2023,2,February,Q1
44599,Mumbai,2020-12-14,2020,12,December,Q4
44600,Delhi,2020-01-27,2020,1,January,Q1
44601,Bangalore,2019-01-29,2019,1,January,Q1
44602,Mumbai,2022-10-14,2022,10,October,Q4
44603,Delhi,2023-10-16,2023,10,October,Q4
44604,Mumbai,2022-07-30,2022,7,July,Q3
44605,Delhi,2022-04-13,2022,4,April,Q2
44606,Mumbai,2022-04-21,2022,4,April,Q2
44607,Bangalore,2020-01-10,2020,1,January,Q1
44608,Mumbai,2020-05-11,2020,5,May,Q2
44609,Mumbai,2023-10-29,2023,10,October,Q4
44610,Delhi,2021-05-16,2021,5,May,Q2
44611,Mumbai,2021-07-11,2021,7,July,Q3
44612,Pune,2023-03-01,2023,3,March,Q1
44613,Mumbai,2020-01-17,2020,1,January,Q1
44614,Bangalore,2022-05-14,2022,5,May,Q2
44615,Bangalore,2020-12-24,2020,12,December,Q4
44616,Delhi,2019-09-04,2019,9,September,Q3
44617,Delhi,2023-04-02,2023,4,April,Q2
44618,Pune,2021-04-29,2021,4,April,Q2
44619,Bangalore,2019-09-18,2019,9,September,Q3
44620,Pune,2021-12-17,2021,12,December,Q4
44621,Pune,2020-12-08,2020,12,December,Q4
44622,Delhi,2023-06-13,2023,6,June,Q2
44623,Pune,2022-07-15,2022,7,July,Q3
44624,Bangalore,2022-10-05,2022,10,October,Q4
44625,Mumbai,2023-01-10,2023,1,January,Q1
44626,Delhi,2022-12-19,2022,12,December,Q4
44627,Mumbai,2020-05-28,2020,5,May,Q2
44628,Delhi,2022-03-17,2022,3,March,Q1
44629,Delhi,2022-08-06,2022,8,August,Q3
44630,Bangalore,2020-11-30,2020,11,November,Q4
44631,Delhi,2020-03-03,2020,3,March,Q1
44632,Delhi,2019-09-27,2019,9,September,Q3
44633,Bangalore,2022-08-16,2022,8,August,Q3
44634,Bangalore,2020-06-24,2020,6,June,Q2
44635,Pune,2019-02-03,2019,2,February,Q1
44636,Delhi,2021-06-14,2021,6,June,Q2
44637,Mumbai,2023-01-26,2023,1,January,Q1
44638,Pune,2023-03-03,2023,3,March,Q1
44639,Pune,2022-01-04,2022,1,January,Q1
44640,Mumbai,2023-01-01,2023,1,January,Q1
44641,Pune,2020-06-04,2020,6,June,Q2
44642,Pune,2020-09-20,2020,9,September,Q3
44643,Bangalore,2021-10-23,2021,10,October,Q4
44644,Pune,2019-11-04,2019,11,November,Q4
44645,Delhi,2021-04-19,2021,4,April,Q2
44646,Mumbai,2020-01-26,2020,1,January,Q1
44647,Mumbai,2019-11-29,2019,11,November,Q4
44648,Mumbai,2022-05-20,2022,5,May,Q2
44649,Delhi,2021-01-20,2021,1,January,Q1
44650,Bangalore,2019-10-16,2019,10,October,Q4
44651,Mumbai,2019-07-25,2019,7,July,Q3
44652,Mumbai,2020-04-21,2020,4,April,Q2
44653,Mumbai,2023-03-30,2023,3,March,Q1
44654,Bangalore,2019-06-28,2019,6,June,Q2
44655,Pune,2019-03-14,2019,3,March,Q1
44656,Delhi,2019-06-19,2019,6,June,Q2
44657,Delhi,2019-10-03,2019,10,October,Q4
44658,Mumbai,2022-03-24,2022,3,March,Q1
44659,Pune,2023-03-09,2023,3,March,Q1
44660,Pune,2022-07-23,2022,7,July,Q3
44661,Pune,2023-02-05,2023,2,February,Q1
44662,Mumbai,2020-04-04,2020,4,April,Q2
44663,Bangalore,2023-10-07,2023,10,October,Q4
44664,Bangalore,2023-06-02,2023,6,June,Q2
44665,Bangalore,2019-06-05,2019,6,June,Q2
44666,Pune,2019-09-12,2019,9,September,Q3
44667,Delhi,2020-04-28,2020,4,April,Q2
44668,Delhi,2021-10-12,2021,10,October,Q4
44669,Delhi,2021-04-23,2021,4,April,Q2
44670,Pune,2021-04-04,2021,4,April,Q2
44671,Pune,2022-06-01,2022,6,June,Q2
44672,Mumbai,2019-12-25,2019,12,December,Q4
44673,Delhi,2022-05-16,2022,5,May,Q2
44674,Pune,2022-10-18,2022,10,October,Q4
44675,Delhi,2021-02-28,2021,2,February,Q1
44676,Bangalore,2023-06-27,2023,6,June,Q2
44677,Bangalore,2023-01-19,2023,1,January,Q1
44678,Bangalore,2020-03-20,2020,3,March,Q1
44679,Mumbai,2023-06-16,2023,6,June,Q2
44680,Delhi,2020-07-17,2020,7,July,Q3
44681,Bangalore,2020-04-23,2020,4,April,Q2
44682,Bangalore,2020-09-30,2020,9,September,Q3
44683,Bangalore,2022-07-24,2022,7,July,Q3
44684,Mumbai,2022-05-07,2022,5,May,Q2
44685,Pune,2022-02-18,2022,2,February,Q1
44686,Bangalore,2019-03-10,2019,3,March,Q1
44687,Pune,2019-03-19,2019,3,March,Q1
44688,Delhi,2019-07-04,2019,7,July,Q3
44689,Delhi,2023-01-10,2023,1,January,Q1
44690,Bangalore,2019-09-15,2019,9,September,Q3
44691,Pune,2022-06-10,2022,6,June,Q2
44692,Bangalore,2022-03-15,2022,3,March,Q1
44693,Mumbai,2019-10-19,2019,10,October,Q4
44694,Delhi,2020-06-25,2020,6,June,Q2
44695,Pune,2022-11-02,2022,11,November,Q4
44696,Pune,2022-04-13,2022,4,April,Q2
44697,Delhi,2023-05-17,2023,5,May,Q2
44698,Bangalore,2019-04-25,2019,4,April,Q2
44699,Pune,2022-02-10,2022,2,February,Q1
44700,Mumbai,2022-10-13,2022,10,October,Q4
44701,Bangalore,2019-10-31,2019,10,October,Q4
44702,Delhi,2023-12-06,2023,12,December,Q4
44703,Pune,2023-12-10,2023,12,December,Q4
44704,Pune,2019-11-30,2019,11,November,Q4
44705,Bangalore,2020-12-27,2020,12,December,Q4
44706,Pune,2022-05-02,2022,5,May,Q2
44707,Mumbai,2020-03-21,2020,3,March,Q1
44708,Pune,2021-02-21,2021,2,February,Q1
44709,Pune,2020-10-17,2020,10,October,Q4
44710,Pune,2023-09-26,2023,9,September,Q3
44711,Mumbai,2021-09-28,2021,9,September,Q3
44712,Mumbai,2023-12-23,2023,12,December,Q4
44713,Delhi,2020-07-09,2020,7,July,Q3
44714,Pune,2022-10-25,2022,10,October,Q4
44715,Mumbai,2022-02-12,2022,2,February,Q1
44716,Mumbai,2021-04-18,2021,4,April,Q2
44717,Pune,2021-11-16,2021,11,November,Q4
44718,Delhi,2019-01-11,2019,1,January,Q1
44719,Pune,2019-03-01,2019,3,March,Q1
44720,Pune,2020-07-05,2020,7,July,Q3
44721,Delhi,2022-01-27,2022,1,January,Q1
44722,Pune,2020-01-02,2020,1,January,Q1
44723,Pune,2022-10-17,2022,10,October,Q4
44724,Delhi,2020-03-08,2020,3,March,Q1
44725,Pune,2022-11-27,2022,11,November,Q4
44726,Delhi,2019-05-02,2019,5,May,Q2
44727,Delhi,2023-10-17,2023,10,October,Q4
44728,Pune,2019-08-30,2019,8,August,Q3
44729,Delhi,2022-12-11,2022,12,December,Q4
44730,Delhi,2023-01-16,2023,1,January,Q1
44731,Pune,2020-04-22,2020,4,April,Q2
44732,Mumbai,2020-11-30,2020,11,November,Q4
44733,Delhi,2022-09-12,2022,9,September,Q3
44734,Pune,2022-05-09,2022,5,May,Q2
44735,Mumbai,2019-06-08,2019,6,June,Q2
44736,Mumbai,2022-03-02,2022,3,March,Q1
44737,Mumbai,2020-09-01,2020,9,September,Q3
44738,Bangalore,2020-07-19,2020,7,July,Q3
44739,Pune,2019-01-26,2019,1,January,Q1
44740,Pune,2023-10-21,2023,10,October,Q4
44741,Mumbai,2020-02-03,2020,2,February,Q1
44742,Delhi,2021-09-21,2021,9,September,Q3
44743,Delhi,2023-09-20,2023,9,September,Q3
44744,Delhi,2020-03-25,2020,3,March,Q1
44745,Delhi,2019-02-06,2019,2,February,Q1
44746,Bangalore,2022-08-14,2022,8,August,Q3
44747,Pune,2020-11-17,2020,11,November,Q4
44748,Pune,2022-03-14,2022,3,March,Q1
44749,Delhi,2020-03-22,2020,3,March,Q1
44750,Delhi,2023-07-08,2023,7,July,Q3
44751,Delhi,2021-11-20,2021,11,November,Q4
44752,Bangalore,2021-06-11,2021,6,June,Q2
44753,Pune,2019-12-31,2019,12,December,Q4
44754,Delhi,2022-12-19,2022,12,December,Q4
44755,Mumbai,2021-02-13,2021,2,February,Q1
44756,Pune,2019-06-30,2019,6,June,Q2
44757,Bangalore,2022-11-03,2022,11,November,Q4
44758,Pune,2021-03-24,2021,3,March,Q1
44759,Mumbai,2019-10-25,2019,10,October,Q4
44760,Delhi,2020-07-06,2020,7,July,Q3
44761,Mumbai,2019-03-09,2019,3,March,Q1
44762,Pune,2023-08-18,2023,8,August,Q3
44763,Bangalore,2020-05-04,2020,5,May,Q2
44764,Pune,2021-04-10,2021,4,April,Q2
44765,Pune,2023-04-10,2023,4,April,Q2
44766,Pune,2022-09-30,2022,9,September,Q3
44767,Bangalore,2023-12-03,2023,12,December,Q4
44768,Bangalore,2021-02-26,2021,2,February,Q1
44769,Pune,2022-09-10,2022,9,September,Q3
44770,Delhi,2021-05-06,2021,5,May,Q2
44771,Pune,2022-04-28,2022,4,April,Q2
44772,Mumbai,2021-04-17,2021,4,April,Q2
44773,Bangalore,2022-06-24,2022,6,June,Q2
44774,Bangalore,2019-11-20,2019,11,November,Q4
44775,Pune,2020-08-26,2020,8,August,Q3
44776,Bangalore,2022-06-13,2022,6,June,Q2
44777,Delhi,2021-06-22,2021,6,June,Q2
44778,Pune,2019-11-13,2019,11,November,Q4
44779,Bangalore,2021-12-21,2021,12,December,Q4
44780,Mumbai,2021-04-20,2021,4,April,Q2
44781,Pune,2021-04-21,2021,4,April,Q2
44782,Bangalore,2019-01-08,2019,1,January,Q1
44783,Mumbai,2020-01-01,2020,1,January,Q1
44784,Pune,2021-01-03,2021,1,January,Q1
44785,Bangalore,2021-11-07,2021,11,November,Q4
44786,Delhi,2019-06-21,2019,6,June,Q2
44787,Pune,2022-01-07,2022,1,January,Q1
44788,Mumbai,2022-06-17,2022,6,June,Q2
44789,Mumbai,2022-12-07,2022,12,December,Q4
44790,Bangalore,2023-08-11,2023,8,August,Q3
44791,Delhi,2019-06-18,2019,6,June,Q2
44792,Pune,2022-12-03,2022,12,December,Q4
44793,Mumbai,2020-06-25,2020,6,June,Q2
44794,Mumbai,2023-11-26,2023,11,November,Q4
44795,Bangalore,2019-12-29,2019,12,December,Q4
44796,Mumbai,2021-04-25,2021,4,April,Q2
44797,Pune,2022-02-16,2022,2,February,Q1
44798,Pune,2023-07-10,2023,7,July,Q3
44799,Bangalore,2021-11-22,2021,11,November,Q4
44800,Bangalore,2021-11-15,2021,11,November,Q4
44801,Pune,2022-05-09,2022,5,May,Q2
44802,Pune,2021-03-05,2021,3,March,Q1
44803,Bangalore,2019-12-22,2019,12,December,Q4
44804,Delhi,2021-12-17,2021,12,December,Q4
44805,Bangalore,2022-04-06,2022,4,April,Q2
44806,Bangalore,2019-12-12,2019,12,December,Q4
44807,Mumbai,2019-12-12,2019,12,December,Q4
44808,Delhi,2023-10-08,2023,10,October,Q4
44809,Pune,2023-03-18,2023,3,March,Q1
44810,Mumbai,2020-12-25,2020,12,December,Q4
44811,Delhi,2021-05-25,2021,5,May,Q2
44812,Pune,2022-11-09,2022,11,November,Q4
44813,Pune,2023-10-02,2023,10,October,Q4
44814,Pune,2022-10-16,2022,10,October,Q4
44815,Mumbai,2023-09-01,2023,9,September,Q3
44816,Mumbai,2019-12-28,2019,12,December,Q4
44817,Mumbai,2021-10-01,2021,10,October,Q4
44818,Delhi,2021-06-27,2021,6,June,Q2
44819,Pune,2019-05-18,2019,5,May,Q2
44820,Bangalore,2021-06-04,2021,6,June,Q2
44821,Mumbai,2020-02-27,2020,2,February,Q1
44822,Delhi,2022-08-29,2022,8,August,Q3
44823,Pune,2020-10-08,2020,10,October,Q4
44824,Pune,2024-01-01,2024,1,January,Q1
44825,Pune,2021-10-31,2021,10,October,Q4
44826,Bangalore,2020-03-05,2020,3,March,Q1
44827,Mumbai,2022-07-01,2022,7,July,Q3
44828,Delhi,2021-04-06,2021,4,April,Q2
44829,Delhi,2023-02-18,2023,2,February,Q1
44830,Mumbai,2022-01-26,2022,1,January,Q1
44831,Mumbai,2019-04-02,2019,4,April,Q2
44832,Delhi,2020-08-30,2020,8,August,Q3
44833,Bangalore,2022-05-24,2022,5,May,Q2
44834,Delhi,2022-09-19,2022,9,September,Q3
44835,Mumbai,2022-07-02,2022,7,July,Q3
44836,Pune,2021-08-19,2021,8,August,Q3
44837,Mumbai,2022-08-13,2022,8,August,Q3
44838,Pune,2022-01-30,2022,1,January,Q1
44839,Mumbai,2021-09-07,2021,9,September,Q3
44840,Bangalore,2020-09-10,2020,9,September,Q3
44841,Pune,2021-05-22,2021,5,May,Q2
44842,Pune,2022-04-28,2022,4,April,Q2
44843,Mumbai,2022-08-27,2022,8,August,Q3
44844,Bangalore,2020-12-11,2020,12,December,Q4
44845,Pune,2022-06-25,2022,6,June,Q2
44846,Delhi,2023-03-27,2023,3,March,Q1
44847,Mumbai,2020-03-20,2020,3,March,Q1
44848,Mumbai,2020-08-06,2020,8,August,Q3
44849,Mumbai,2021-11-20,2021,11,November,Q4
44850,Pune,2020-02-01,2020,2,February,Q1
44851,Mumbai,2021-02-06,2021,2,February,Q1
44852,Delhi,2022-06-12,2022,6,June,Q2
44853,Mumbai,2020-11-14,2020,11,November,Q4
44854,Mumbai,2022-06-30,2022,6,June,Q2
44855,Delhi,2022-01-09,2022,1,January,Q1
44856,Mumbai,2019-06-05,2019,6,June,Q2
44857,Bangalore,2022-04-05,2022,4,April,Q2
44858,Bangalore,2020-02-01,2020,2,February,Q1
44859,Delhi,2020-10-22,2020,10,October,Q4
44860,Delhi,2020-10-30,2020,10,October,Q4
44861,Delhi,2022-11-02,2022,11,November,Q4
44862,Mumbai,2020-02-17,2020,2,February,Q1
44863,Mumbai,2019-02-26,2019,2,February,Q1
44864,Bangalore,2023-04-02,2023,4,April,Q2
44865,Pune,2022-09-03,2022,9,September,Q3
44866,Pune,2023-07-11,2023,7,July,Q3
44867,Pune,2022-08-06,2022,8,August,Q3
44868,Delhi,2020-04-13,2020,4,April,Q2
44869,Delhi,2019-11-22,2019,11,November,Q4
44870,Delhi,2020-06-08,2020,6,June,Q2
44871,Mumbai,2023-05-15,2023,5,May,Q2
44872,Delhi,2023-03-05,2023,3,March,Q1
44873,Mumbai,2022-01-23,2022,1,January,Q1
44874,Bangalore,2021-07-01,2021,7,July,Q3
44875,Delhi,2021-12-31,2021,12,December,Q4
44876,Bangalore,2022-04-18,2022,4,April,Q2
44877,Delhi,2019-05-14,2019,5,May,Q2
44878,Pune,2020-11-07,2020,11,November,Q4
44879,Pune,2022-08-25,2022,8,August,Q3
44880,Delhi,2022-05-13,2022,5,May,Q2
44881,Delhi,2020-06-01,2020,6,June,Q2
44882,Mumbai,2019-01-26,2019,1,January,Q1
44883,Bangalore,2023-09-08,2023,9,September,Q3
44884,Delhi,2019-11-08,2019,11,November,Q4
44885,Delhi,2020-08-24,2020,8,August,Q3
44886,Pune,2023-02-26,2023,2,February,Q1
44887,Bangalore,2020-12-05,2020,12,December,Q4
44888,Pune,2023-10-27,2023,10,October,Q4
44889,Pune,2022-10-03,2022,10,October,Q4
44890,Delhi,2020-05-29,2020,5,May,Q2
44891,Bangalore,2023-04-25,2023,4,April,Q2
44892,Bangalore,2020-08-25,2020,8,August,Q3
44893,Mumbai,2019-12-19,2019,12,December,Q4
44894,Pune,2021-11-23,2021,11,November,Q4
44895,Pune,2020-02-01,2020,2,February,Q1
44896,Bangalore,2023-04-04,2023,4,April,Q2
44897,Bangalore,2020-03-17,2020,3,March,Q1
44898,Bangalore,2020-08-29,2020,8,August,Q3
44899,Pune,2023-02-09,2023,2,February,Q1
44900,Pune,2022-09-30,2022,9,September,Q3
44901,Mumbai,2019-08-01,2019,8,August,Q3
44902,Mumbai,2020-11-26,2020,11,November,Q4
44903,Bangalore,2023-09-11,2023,9,September,Q3
44904,Pune,2021-06-22,2021,6,June,Q2
44905,Delhi,2023-12-07,2023,12,December,Q4
44906,Mumbai,2021-07-23,2021,7,July,Q3
44907,Mumbai,2023-02-11,2023,2,February,Q1
44908,Bangalore,2021-05-18,2021,5,May,Q2
44909,Bangalore,2023-05-12,2023,5,May,Q2
44910,Pune,2021-07-20,2021,7,July,Q3
44911,Bangalore,2022-04-25,2022,4,April,Q2
44912,Bangalore,2021-02-01,2021,2,February,Q1
44913,Mumbai,2021-04-19,2021,4,April,Q2
44914,Mumbai,2021-08-20,2021,8,August,Q3
44915,Pune,2019-03-18,2019,3,March,Q1
44916,Bangalore,2020-04-30,2020,4,April,Q2
44917,Delhi,2021-01-15,2021,1,January,Q1
44918,Delhi,2023-03-31,2023,3,March,Q1
44919,Bangalore,2020-07-05,2020,7,July,Q3
44920,Pune,2020-11-09,2020,11,November,Q4
44921,Pune,2020-01-24,2020,1,January,Q1
44922,Delhi,2020-01-08,2020,1,January,Q1
44923,Delhi,2020-03-05,2020,3,March,Q1
44924,Delhi,2023-01-13,2023,1,January,Q1
44925,Delhi,2021-08-01,2021,8,August,Q3
44926,Pune,2022-11-24,2022,11,November,Q4
44927,Bangalore,2021-07-02,2021,7,July,Q3
44928,Delhi,2019-06-30,2019,6,June,Q2
44929,Bangalore,2022-05-05,2022,5,May,Q2
44930,Bangalore,2021-04-10,2021,4,April,Q2
44931,Pune,2023-12-11,2023,12,December,Q4
44932,Pune,2021-11-09,2021,11,November,Q4
44933,Bangalore,2020-03-29,2020,3,March,Q1
44934,Pune,2023-12-23,2023,12,December,Q4
44935,Delhi,2021-12-02,2021,12,December,Q4
44936,Mumbai,2020-04-11,2020,4,April,Q2
44937,Delhi,2022-01-04,2022,1,January,Q1
44938,Pune,2019-09-18,2019,9,September,Q3
44939,Delhi,2022-07-21,2022,7,July,Q3
44940,Pune,2019-09-29,2019,9,September,Q3
44941,Bangalore,2023-05-31,2023,5,May,Q2
44942,Pune,2019-01-28,2019,1,January,Q1
44943,Mumbai,2020-10-08,2020,10,October,Q4
44944,Delhi,2019-02-21,2019,2,February,Q1
44945,Pune,2019-07-18,2019,7,July,Q3
44946,Delhi,2022-12-14,2022,12,December,Q4
44947,Mumbai,2019-12-25,2019,12,December,Q4
44948,Delhi,2023-03-02,2023,3,March,Q1
44949,Delhi,2021-11-12,2021,11,November,Q4
44950,Mumbai,2021-08-13,2021,8,August,Q3
44951,Mumbai,2020-08-14,2020,8,August,Q3
44952,Mumbai,2023-04-24,2023,4,April,Q2
44953,Bangalore,2020-07-09,2020,7,July,Q3
44954,Delhi,2023-06-24,2023,6,June,Q2
44955,Mumbai,2021-06-12,2021,6,June,Q2
44956,Mumbai,2020-12-19,2020,12,December,Q4
44957,Delhi,2021-03-11,2021,3,March,Q1
44958,Bangalore,2022-12-04,2022,12,December,Q4
44959,Delhi,2022-08-20,2022,8,August,Q3
44960,Delhi,2020-12-05,2020,12,December,Q4
44961,Bangalore,2022-02-15,2022,2,February,Q1
44962,Delhi,2019-11-12,2019,11,November,Q4
44963,Pune,2021-02-04,2021,2,February,Q1
44964,Mumbai,2020-02-05,2020,2,February,Q1
44965,Delhi,2019-12-14,2019,12,December,Q4
44966,Delhi,2023-06-27,2023,6,June,Q2
44967,Delhi,2019-02-10,2019,2,February,Q1
44968,Bangalore,2022-03-05,2022,3,March,Q1
44969,Mumbai,2020-07-23,2020,7,July,Q3
44970,Mumbai,2022-09-29,2022,9,September,Q3
44971,Pune,2023-03-07,2023,3,March,Q1
44972,Mumbai,2019-08-09,2019,8,August,Q3
44973,Bangalore,2020-09-10,2020,9,September,Q3
44974,Bangalore,2022-07-07,2022,7,July,Q3
44975,Delhi,2019-12-26,2019,12,December,Q4
44976,Pune,2022-02-21,2022,2,February,Q1
44977,Mumbai,2023-11-10,2023,11,November,Q4
44978,Delhi,2021-11-06,2021,11,November,Q4
44979,Delhi,2022-12-13,2022,12,December,Q4
44980,Delhi,2021-09-08,2021,9,September,Q3
44981,Pune,2020-03-04,2020,3,March,Q1
44982,Delhi,2020-10-14,2020,10,October,Q4
44983,Pune,2022-03-30,2022,3,March,Q1
44984,Pune,2020-06-29,2020,6,June,Q2
44985,Pune,2019-05-28,2019,5,May,Q2
44986,Delhi,2020-01-06,2020,1,January,Q1
44987,Mumbai,2021-02-18,2021,2,February,Q1
44988,Pune,2022-07-20,2022,7,July,Q3
44989,Mumbai,2021-04-06,2021,4,April,Q2
44990,Pune,2023-11-05,2023,11,November,Q4
44991,Pune,2022-08-18,2022,8,August,Q3
44992,Bangalore,2021-04-22,2021,4,April,Q2
44993,Delhi,2020-10-03,2020,10,October,Q4
44994,Bangalore,2022-02-16,2022,2,February,Q1
44995,Bangalore,2022-01-26,2022,1,January,Q1
44996,Bangalore,2023-05-18,2023,5,May,Q2
44997,Delhi,2023-05-20,2023,5,May,Q2
44998,Delhi,2019-05-22,2019,5,May,Q2
44999,Mumbai,2021-01-20,2021,1,January,Q1
45000,Delhi,2021-02-06,2021,2,February,Q1
45001,Bangalore,2019-04-19,2019,4,April,Q2
45002,Delhi,2019-01-23,2019,1,January,Q1
45003,Pune,2019-02-02,2019,2,February,Q1
45004,Bangalore,2022-07-28,2022,7,July,Q3
45005,Bangalore,2023-08-08,2023,8,August,Q3
45006,Delhi,2022-11-25,2022,11,November,Q4
45007,Mumbai,2023-02-22,2023,2,February,Q1
45008,Bangalore,2023-07-31,2023,7,July,Q3
45009,Mumbai,2021-05-01,2021,5,May,Q2
45010,Delhi,2019-08-27,2019,8,August,Q3
45011,Mumbai,2023-02-04,2023,2,February,Q1
45012,Delhi,2022-01-30,2022,1,January,Q1
45013,Pune,2019-03-03,2019,3,March,Q1
45014,Pune,2023-04-10,2023,4,April,Q2
45015,Delhi,2020-03-22,2020,3,March,Q1
45016,Delhi,2022-01-18,2022,1,January,Q1
45017,Pune,2021-02-21,2021,2,February,Q1
45018,Bangalore,2021-08-27,2021,8,August,Q3
45019,Delhi,2022-10-22,2022,10,October,Q4
45020,Delhi,2023-05-31,2023,5,May,Q2
45021,Bangalore,2021-06-08,2021,6,June,Q2
45022,Bangalore,2020-05-04,2020,5,May,Q2
45023,Pune,2020-05-24,2020,5,May,Q2
45024,Delhi,2021-05-12,2021,5,May,Q2
45025,Bangalore,2022-11-17,2022,11,November,Q4
45026,Delhi,2022-04-05,2022,4,April,Q2
45027,Mumbai,2019-02-18,2019,2,February,Q1
45028,Delhi,2020-02-18,2020,2,February,Q1
45029,Delhi,2020-04-23,2020,4,April,Q2
45030,Mumbai,2021-03-07,2021,3,March,Q1
45031,Pune,2020-03-31,2020,3,March,Q1
45032,Delhi,2023-12-15,2023,12,December,Q4
45033,Pune,2019-10-29,2019,10,October,Q4
45034,Delhi,2022-08-02,2022,8,August,Q3
45035,Bangalore,2020-12-02,2020,12,December,Q4
45036,Bangalore,2021-12-07,2021,12,December,Q4
45037,Pune,2023-10-20,2023,10,October,Q4
45038,Mumbai,2019-09-20,2019,9,September,Q3
45039,Mumbai,2021-12-16,2021,12,December,Q4
45040,Bangalore,2023-05-23,2023,5,May,Q2
45041,Bangalore,2021-04-23,2021,4,April,Q2
45042,Bangalore,2021-08-10,2021,8,August,Q3
45043,Delhi,2020-11-17,2020,11,November,Q4
45044,Delhi,2021-02-09,2021,2,February,Q1
45045,Bangalore,2020-07-20,2020,7,July,Q3
45046,Delhi,2020-12-22,2020,12,December,Q4
45047,Mumbai,2023-07-03,2023,7,July,Q3
45048,Pune,2023-08-16,2023,8,August,Q3
45049,Delhi,2020-01-06,2020,1,January,Q1
45050,Pune,2020-02-17,2020,2,February,Q1
45051,Delhi,2021-03-24,2021,3,March,Q1
45052,Pune,2021-02-27,2021,2,February,Q1
45053,Pune,2022-07-21,2022,7,July,Q3
45054,Pune,2019-10-23,2019,10,October,Q4
45055,Mumbai,2019-01-04,2019,1,January,Q1
45056,Delhi,2020-04-01,2020,4,April,Q2
45057,Bangalore,2019-10-24,2019,10,October,Q4
45058,Delhi,2022-07-10,2022,7,July,Q3
45059,Delhi,2020-11-08,2020,11,November,Q4
45060,Pune,2021-11-11,2021,11,November,Q4
45061,Delhi,2021-05-24,2021,5,May,Q2
45062,Delhi,2023-02-17,2023,2,February,Q1
45063,Pune,2022-04-18,2022,4,April,Q2
